date,product_type,region,market_segment,supplier,transport_mode,actual_demand_units,planned_order_units,avg_selling_price_usd,revenue_usd,opening_stock_units,safety_stock_units,reorder_point_units,lead_time_days,supplier_delay_days,shipping_time_days,logistics_cost_usd,disruption_type,disruption_severity_1_to_5,fulfilled_units,stockout_units,service_level_pct,supplier_risk_score,risk_level,dashboard_color_code,bullwhip_ratio_proxy,demand_spike_flag,delay_flag,source_note,month
2024-06-30,Power IC,Asia-Pacific,Industrial,Supplier_C,Multimodal,5201,5672,3.42,17787.42,6790,1300,3380,18,1,17,1522.39,Unknown,0,5201,0,100.0,7.5,Low,Green,1.063,0,1,Synthetic dataset created for academic semiconductor SCM simulation,6
2024-07-01,Sensor IC,India,Industrial,Supplier_A,Air,6485,6473,8.73,56614.05,8740,1621,4215,14,0,17,2878.42,Logistics Delay,1,6485,0,100.0,12.0,Low,Green,1.122,0,1,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-02,Logic IC,India,Computing,Supplier_A,Sea,10249,12641,7.63,78199.87,7604,2562,6661,23,0,28,1275.81,Demand Spike,1,10249,0,100.0,24.4,Low,Green,1.41,1,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-03,Logic IC,India,Telecom,Supplier_E,Multimodal,7749,8291,7.46,57807.54,8979,1937,5036,42,0,22,2308.29,Unknown,0,7749,0,100.0,34.4,Low,Green,1.242,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-04,Power IC,North America,Computing,Supplier_B,Road,6009,8454,5.34,32088.06,1592,1502,3905,22,0,5,1831.92,Inventory Shortage,1,6009,0,100.0,10.4,Low,Green,1.564,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-05,Memory Chip,Asia-Pacific,Consumer Electronics,Supplier_B,Air,10451,9938,5.94,62078.94,7555,2612,6793,13,0,5,3882.25,Unknown,0,10451,0,100.0,0.0,Low,Green,1.106,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-06,Logic IC,Rest of World,Telecom,Supplier_D,Multimodal,6246,6956,9.35,58400.1,3540,1561,4059,24,0,12,1876.57,Unknown,0,6246,0,100.0,4.8,Low,Green,1.294,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-07,Analog IC,North America,Industrial,Supplier_C,Sea,7338,7985,9.08,66629.04,9104,1834,4769,15,1,20,950.35,Unknown,0,7338,0,100.0,9.9,Low,Green,1.209,0,1,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-08,Analog IC,Europe,Computing,Supplier_A,Air,6936,6598,2.9,20114.4,5274,1734,4508,19,0,5,2953.57,Unknown,0,6936,0,100.0,0.0,Low,Green,1.03,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-09,Sensor IC,India,Computing,Supplier_A,Multimodal,6154,6332,4.14,25477.56,5933,1538,4000,23,0,16,1438.27,Unknown,0,6154,0,100.0,6.8,Low,Green,0.986,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-10,Memory Chip,Rest of World,Automotive,Supplier_E,Multimodal,10408,11051,4.85,50478.8,5276,2602,6765,20,0,20,2760.01,Unknown,0,10408,0,100.0,6.4,Low,Green,1.191,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-11,Memory Chip,India,Consumer Electronics,Supplier_E,Sea,12321,12066,8.54,105221.34,9170,3080,8008,36,0,23,1364.6,Unknown,0,12321,0,100.0,28.0,Low,Green,1.139,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-12,Microcontroller,Europe,Consumer Electronics,Supplier_E,Sea,6022,5891,8.11,48838.42,4155,1505,3914,37,1,24,765.89,Unknown,0,6022,0,100.0,33.5,Low,Green,0.959,0,1,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-13,Analog IC,India,Telecom,Supplier_B,Sea,7295,9347,7.78,56755.1,2497,1823,4741,27,0,23,1179.78,Inventory Shortage,5,7295,0,100.0,57.2,Medium,Orange,1.277,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-14,Memory Chip,India,Automotive,Supplier_B,Air,8852,9412,8.75,77455.0,6587,2213,5753,28,3,2,4619.58,Unknown,0,8852,0,100.0,20.1,Low,Green,1.164,0,1,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-15,Logic IC,Rest of World,Consumer Electronics,Supplier_B,Sea,9574,12249,10.4,99569.6,4595,2393,6223,13,0,19,1520.26,Inventory Shortage,2,9574,0,100.0,21.6,Low,Green,1.435,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-16,Sensor IC,Rest of World,Computing,Supplier_E,Multimodal,6154,6066,8.46,52062.84,7888,1538,4000,38,0,20,1543.91,Unknown,0,6154,0,100.0,28.0,Low,Green,1.133,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-17,Microcontroller,North America,Automotive,Supplier_C,Road,6576,6887,9.45,62143.2,6335,1644,4274,22,0,7,1519.99,Unknown,0,6576,0,100.0,2.4,Low,Green,1.238,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-18,Microcontroller,Asia-Pacific,Consumer Electronics,Supplier_E,Sea,10649,12659,3.79,40359.71,13529,2662,6921,27,2,24,1597.15,Demand Spike,5,10649,0,100.0,65.0,High,Red,1.301,1,1,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-19,Sensor IC,Asia-Pacific,Consumer Electronics,Supplier_E,Multimodal,7535,7220,3.16,23810.6,4337,1883,4897,18,0,17,1950.78,Unknown,0,7535,0,100.0,4.0,Low,Green,0.938,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-20,Analog IC,Asia-Pacific,Automotive,Supplier_A,Multimodal,8280,8048,3.81,31546.8,9259,2070,5382,15,0,21,1937.09,Unknown,0,8280,0,100.0,7.2,Low,Green,1.052,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-21,Sensor IC,North America,Consumer Electronics,Supplier_E,Sea,6882,6932,6.63,45627.66,4843,1720,4473,36,0,34,861.12,Unknown,0,6882,0,100.0,36.8,Medium,Orange,0.982,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-22,Power IC,Asia-Pacific,Computing,Supplier_D,Sea,5065,6185,2.84,14384.6,1035,1266,3292,35,0,24,759.59,Inventory Shortage,1,5065,0,100.0,35.6,Medium,Orange,1.387,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-23,Analog IC,Asia-Pacific,Consumer Electronics,Supplier_E,Road,7968,7592,2.97,23664.96,6215,1992,5179,28,0,10,1439.58,Unknown,0,7968,0,100.0,9.6,Low,Green,0.978,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-24,Memory Chip,North America,Automotive,Supplier_C,Air,11087,10580,13.09,145128.83,5590,2771,7206,13,0,16,4658.92,Logistics Delay,2,11087,0,100.0,19.2,Low,Green,1.049,0,1,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-25,Microcontroller,India,Automotive,Supplier_D,Multimodal,6631,6442,4.57,30303.67,8154,1657,4310,34,0,13,1716.71,Unknown,0,6631,0,100.0,17.6,Low,Green,0.931,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-26,Microcontroller,Asia-Pacific,Automotive,Supplier_E,Road,6398,7118,7.26,46449.48,8626,1599,4158,37,0,23,1491.88,Logistics Delay,4,6398,0,100.0,61.2,Medium,Orange,1.16,0,1,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-27,Sensor IC,North America,Consumer Electronics,Supplier_C,Multimodal,8375,9824,8.72,73030.0,7155,2093,5443,28,0,18,2284.56,Demand Spike,4,8375,0,100.0,46.4,Medium,Orange,1.195,1,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-28,Microcontroller,India,Consumer Electronics,Supplier_D,Air,6172,6405,9.62,59374.64,5351,1543,4011,37,0,3,2989.48,Unknown,0,6172,0,100.0,20.4,Low,Green,1.037,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-29,Microcontroller,India,Telecom,Supplier_A,Sea,7698,8580,9.62,74054.76,6239,1924,5003,21,0,26,905.9,Unknown,0,7698,0,100.0,12.4,Low,Green,1.091,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-30,Memory Chip,Asia-Pacific,Automotive,Supplier_E,Multimodal,10415,10835,8.01,83424.15,9947,2603,6769,28,0,10,2499.94,Unknown,0,10415,0,100.0,9.6,Low,Green,1.075,0,0,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-07-31,Analog IC,North America,Computing,Supplier_D,Sea,7918,7864,6.37,50437.66,4548,1979,5146,29,2,29,840.96,Unknown,0,7918,0,100.0,31.4,Low,Green,1.156,0,1,Synthetic dataset created for academic semiconductor SCM simulation,7
2024-08-01,Microcontroller,Asia-Pacific,Automotive,Supplier_C,Multimodal,4596,4444,11.07,50877.72,4825,1149,2987,32,0,17,1148.21,Unknown,0,4596,0,100.0,18.4,Low,Green,0.949,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-02,Power IC,Asia-Pacific,Automotive,Supplier_C,Sea,3296,3531,8.14,26829.44,3582,824,2142,34,0,18,427.37,Unknown,0,3296,0,100.0,21.6,Low,Green,1.103,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-03,Memory Chip,Asia-Pacific,Industrial,Supplier_E,Air,11966,15093,12.24,146463.84,12763,2991,7777,37,4,3,6827.77,Demand Spike,3,11966,0,100.0,58.4,Medium,Orange,1.455,1,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-04,Sensor IC,Rest of World,Computing,Supplier_C,Air,5007,4940,4.38,21930.66,5687,1251,3254,13,0,6,2384.52,Unknown,0,5007,0,100.0,0.0,Low,Green,1.045,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-05,Memory Chip,Rest of World,Computing,Supplier_E,Road,9672,10687,13.15,127186.8,6218,2418,6286,34,0,11,1912.5,Unknown,0,9672,0,100.0,16.8,Low,Green,1.064,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-06,Sensor IC,Rest of World,Consumer Electronics,Supplier_A,Air,4480,4736,7.74,34675.2,5043,1120,2912,20,6,6,2198.58,Supplier Delay,1,4480,0,100.0,29.0,Low,Green,1.155,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-07,Logic IC,Rest of World,Computing,Supplier_D,Sea,8519,9506,12.21,104016.99,10689,2129,5537,43,0,39,1232.23,Logistics Delay,1,8519,0,100.0,57.2,Medium,Orange,1.145,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-08,Memory Chip,North America,Automotive,Supplier_D,Road,7339,8198,12.9,94673.1,6869,1834,4770,28,3,5,1413.86,Unknown,0,7339,0,100.0,20.1,Low,Green,1.178,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-09,Power IC,India,Automotive,Supplier_B,Sea,4433,4275,6.76,29967.08,3073,1108,2881,14,1,23,538.5,Unknown,0,4433,0,100.0,12.3,Low,Green,0.956,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-10,Analog IC,India,Computing,Supplier_E,Sea,5298,5932,11.3,59867.4,3617,1324,3443,34,0,19,726.92,Unknown,0,5298,0,100.0,22.4,Low,Green,1.285,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-11,Logic IC,India,Automotive,Supplier_C,Multimodal,7945,8762,8.84,70233.8,6106,1986,5164,17,0,15,2348.62,Unknown,0,7945,0,100.0,2.4,Low,Green,1.262,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-12,Sensor IC,Rest of World,Telecom,Supplier_B,Road,4687,6014,6.72,31496.64,955,1171,3046,35,0,5,1183.7,Inventory Shortage,3,4687,0,100.0,42.0,Medium,Orange,1.223,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-13,Logic IC,Europe,Automotive,Supplier_D,Sea,6141,6808,8.19,50294.79,5935,1535,3991,27,0,35,786.89,Unknown,0,6141,0,100.0,26.8,Low,Green,1.272,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-14,Memory Chip,Europe,Computing,Supplier_D,Sea,7423,7378,7.47,55449.81,3936,1855,4824,33,0,31,933.24,Unknown,0,7423,0,100.0,30.8,Low,Green,0.963,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-15,Microcontroller,Rest of World,Consumer Electronics,Supplier_C,Sea,5096,6123,3.93,20027.28,1966,1274,3312,35,0,28,615.03,Inventory Shortage,2,5096,0,100.0,46.8,Medium,Orange,1.17,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-16,Power IC,Asia-Pacific,Consumer Electronics,Supplier_C,Road,4566,4816,5.35,24428.1,3765,1141,2967,32,0,9,1039.77,Unknown,0,4566,0,100.0,14.4,Low,Green,1.225,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-17,Sensor IC,India,Automotive,Supplier_E,Sea,4797,4996,8.58,41158.26,4070,1199,3118,34,3,32,539.37,Supplier Delay,5,4797,0,100.0,83.3,High,Red,1.097,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-18,Microcontroller,North America,Industrial,Supplier_E,Sea,6985,8797,7.77,54273.45,2064,1746,4540,26,4,35,1140.97,Inventory Shortage,5,6985,0,100.0,79.6,High,Red,1.477,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-19,Microcontroller,Europe,Industrial,Supplier_E,Road,5592,6623,8.76,48985.92,1098,1398,3634,36,0,8,1483.15,Inventory Shortage,1,5592,0,100.0,27.2,Low,Green,1.159,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-20,Sensor IC,Asia-Pacific,Telecom,Supplier_A,Sea,7631,9051,8.18,62421.58,6036,1907,4960,16,0,26,1075.11,Demand Spike,4,7631,0,100.0,43.2,Medium,Orange,1.129,1,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-21,Microcontroller,Rest of World,Computing,Supplier_C,Sea,5305,5915,4.28,22705.4,6500,1326,3448,13,0,30,761.85,Unknown,0,5305,0,100.0,14.4,Low,Green,1.23,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-22,Sensor IC,India,Telecom,Supplier_A,Road,5715,6197,4.6,26289.0,5509,1428,3714,25,2,10,1374.93,Unknown,0,5715,0,100.0,13.0,Low,Green,1.242,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-23,Power IC,Europe,Consumer Electronics,Supplier_B,Air,4158,4121,8.35,34719.3,4492,1039,2702,20,1,5,1775.16,Unknown,0,4158,0,100.0,3.5,Low,Green,0.955,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-24,Sensor IC,Europe,Computing,Supplier_E,Road,5620,5492,3.48,19557.6,4926,1405,3653,20,12,11,1156.37,Supplier Delay,4,5620,0,100.0,74.0,High,Red,1.026,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-25,Power IC,Rest of World,Automotive,Supplier_D,Air,4756,4661,7.73,36763.88,6011,1189,3091,17,0,6,1765.45,Unknown,0,4756,0,100.0,0.0,Low,Green,1.063,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-26,Microcontroller,India,Computing,Supplier_E,Multimodal,5253,5165,2.65,13920.45,3001,1313,3414,36,2,22,1217.24,Unknown,0,5253,0,100.0,34.2,Low,Green,1.111,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-27,Power IC,North America,Telecom,Supplier_A,Sea,4653,4462,6.19,28802.07,5148,1163,3024,19,18,25,544.29,Supplier Delay,2,4653,0,100.0,89.4,High,Red,1.119,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-28,Logic IC,Asia-Pacific,Telecom,Supplier_E,Road,8915,8870,7.5,66862.5,10048,2228,5794,24,0,10,1699.81,Unknown,0,8915,0,100.0,4.8,Low,Green,1.182,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-29,Microcontroller,Asia-Pacific,Telecom,Supplier_C,Road,5936,6297,5.12,30392.32,6479,1484,3858,16,9,7,1132.12,Supplier Delay,3,5936,0,100.0,55.5,Medium,Orange,1.126,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-30,Logic IC,Rest of World,Telecom,Supplier_E,Air,5758,5672,9.08,52282.64,6905,1439,3742,39,0,3,2280.97,Unknown,0,5758,0,100.0,22.8,Low,Green,1.069,0,0,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-08-31,Analog IC,North America,Automotive,Supplier_D,Road,7140,6856,10.47,74755.8,4461,1785,4641,39,15,9,1451.7,Supplier Delay,5,7140,0,100.0,100.0,High,Red,1.005,0,1,Synthetic dataset created for academic semiconductor SCM simulation,8
2024-09-01,Memory Chip,Europe,Computing,Supplier_E,Sea,8668,8572,5.56,48194.08,7337,2167,5634,21,3,34,1095.46,Unknown,0,8668,0,100.0,29.3,Low,Green,1.064,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-02,Logic IC,Asia-Pacific,Telecom,Supplier_C,Sea,9299,9236,9.14,84992.86,9946,2324,6044,23,0,19,1182.28,Unknown,0,9299,0,100.0,9.2,Low,Green,1.062,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-03,Logic IC,North America,Telecom,Supplier_E,Air,11271,13381,6.89,77657.19,12947,2817,7326,34,0,6,5947.71,Demand Spike,3,11271,0,100.0,40.8,Medium,Orange,1.39,1,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-04,Analog IC,Rest of World,Automotive,Supplier_C,Road,6552,7007,10.38,68009.76,7726,1638,4258,15,0,9,1291.08,Unknown,0,6552,0,100.0,0.0,Low,Green,1.246,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-05,Logic IC,Rest of World,Telecom,Supplier_C,Sea,10151,11383,8.06,81817.06,12031,2537,6598,15,0,35,1274.13,Demand Spike,2,10151,0,100.0,34.4,Low,Green,1.33,1,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-06,Logic IC,North America,Consumer Electronics,Supplier_E,Air,9352,10353,3.86,36098.72,4345,2338,6078,17,6,2,5073.07,Supplier Delay,5,9352,0,100.0,61.0,Medium,Orange,1.243,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-07,Sensor IC,India,Telecom,Supplier_D,Air,5605,5964,6.82,38226.1,6542,1401,3643,38,1,9,2534.44,Logistics Delay,5,5605,0,100.0,65.1,High,Red,1.088,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-08,Analog IC,North America,Computing,Supplier_C,Road,6497,6823,9.55,62046.35,5313,1624,4223,27,11,7,1289.19,Supplier Delay,1,6497,0,100.0,54.9,Medium,Orange,1.256,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-09,Power IC,Asia-Pacific,Automotive,Supplier_A,Sea,4281,4613,9.49,40626.69,3203,1070,2782,12,0,28,583.66,Unknown,0,4281,0,100.0,12.8,Low,Green,1.267,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-10,Microcontroller,India,Telecom,Supplier_D,Multimodal,3656,3519,10.5,38388.0,3116,914,2376,28,0,14,760.51,Unknown,0,3656,0,100.0,11.2,Low,Green,0.992,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-11,Sensor IC,Rest of World,Computing,Supplier_C,Multimodal,6330,6617,3.55,22471.5,6081,1582,4114,25,0,16,1683.82,Unknown,0,6330,0,100.0,9.2,Low,Green,1.156,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-12,Memory Chip,India,Computing,Supplier_D,Air,9317,9706,8.34,77703.78,7245,2329,6056,35,0,5,4420.21,Unknown,0,9317,0,100.0,18.0,Low,Green,1.086,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-13,Logic IC,India,Consumer Electronics,Supplier_C,Multimodal,8090,8638,4.59,37133.1,7711,2022,5258,12,3,31,2190.44,Logistics Delay,1,8090,0,100.0,33.7,Low,Green,1.247,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-14,Sensor IC,Asia-Pacific,Industrial,Supplier_A,Air,6318,6855,5.95,37592.1,3356,1579,4106,22,0,2,2842.35,Demand Spike,5,6318,0,100.0,42.4,Medium,Orange,1.234,1,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-15,Sensor IC,Europe,Telecom,Supplier_E,Sea,5525,5384,2.63,14530.75,5485,1381,3591,40,15,31,561.93,Supplier Delay,5,5525,0,100.0,100.0,High,Red,1.042,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-16,Logic IC,Rest of World,Automotive,Supplier_D,Air,10249,13313,3.2,32796.8,9277,2562,6661,33,0,4,5762.2,Demand Spike,3,10249,0,100.0,39.6,Medium,Orange,1.235,1,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-17,Logic IC,North America,Consumer Electronics,Supplier_C,Multimodal,8135,8743,2.77,22533.95,5207,2033,5287,24,0,10,2177.65,Unknown,0,8135,0,100.0,4.8,Low,Green,1.058,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-18,Sensor IC,North America,Computing,Supplier_B,Road,4563,4338,2.6,11863.8,3040,1140,2965,28,0,15,919.11,Logistics Delay,3,4563,0,100.0,36.0,Medium,Orange,0.936,0,1,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-19,Sensor IC,Asia-Pacific,Telecom,Supplier_E,Road,8133,9747,2.85,23179.05,4251,2033,5286,25,0,6,1770.04,Demand Spike,5,8133,0,100.0,46.0,Medium,Orange,1.402,1,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-20,Analog IC,Europe,Consumer Electronics,Supplier_D,Air,8222,8752,6.3,51798.6,6010,2055,5344,29,0,5,3941.24,Demand Spike,2,8222,0,100.0,26.8,Low,Green,1.201,1,0,Synthetic dataset created for academic semiconductor SCM simulation,9
2024-09-21,Analog IC,Europe,Consumer Electronics,Supplier_B,Multimodal,5621,6159,5.45,30634.45,5688,1405,3653,31,0,21,1369.41,Unknown,0,5621,0,100.0,20.4,Low,Green,1.238,0,0,Synthetic dataset created for academic semiconductor SCM simulation,9
